


  ,  ,470.000 ,471.161 ,472.321 ,473.482 ,474.643 ,475.804 ,476.964 ,478.125 ,479.286 ,480.446 ,481.607 ,482.768 ,483.929 ,485.089 ,486.250 ,487.411 ,488.571 ,489.732 ,490.893 ,492.054 ,493.214 ,494.375 ,495.536 ,496.696 ,497.857 ,499.018 ,500.179 ,501.339 ,502.500 ,503.661 ,504.821 ,505.982 ,507.143 ,508.304 ,509.464 ,510.625 ,511.786 ,512.946 ,514.107 ,515.268 ,516.429 ,517.589 ,518.750 ,519.911 ,521.071 ,522.232 ,523.393 ,524.554 ,525.714 ,526.875 ,528.036 ,529.196 ,530.357 ,531.518 ,532.679 ,533.839 ,535.000 ,536.161 ,537.321 ,538.482 ,539.643 ,540.804 ,541.964 ,543.125 ,544.286 ,545.446 ,546.607 ,547.768 ,548.929 ,550.089 ,551.250 ,552.411 ,553.571 ,554.732 ,555.893 ,557.054 ,558.214 ,559.375 ,560.536 ,561.696 ,562.857 ,564.018 ,565.179 ,566.339 ,567.500 ,568.661 ,569.821 ,570.982 ,572.143 ,573.304 ,574.464 ,575.625 ,576.786 ,577.946 ,579.107 ,580.268 ,581.429 ,582.589 ,583.750 ,584.911 ,586.071 ,587.232 ,588.393 ,589.554 ,590.714 ,591.875 ,593.036 ,594.196 ,595.357 ,596.518 ,597.679 ,598.839

Mar Thu 31 00:13:49 2016,  , -108 ,-102 ,-105 ,-98 ,-101 ,-108 ,-102 ,-105 ,-99 ,-108 ,-103 ,-96 ,-100 ,-101 ,-103 ,-103 ,-106 ,-106 ,-109 ,-111 ,-99 ,-111 ,-107 ,-106 ,-105 ,-110 ,-110 ,-112 ,-105 ,-107 ,-106 ,-107 ,-105 ,-105 ,-106 ,-108 ,-106 ,-111 ,-108 ,-103 ,-107 ,-111 ,-104 ,-102 ,-99 ,-99 ,-95 ,-96 ,-94 ,-107 ,-105 ,-105 ,-104 ,-107 ,-105 ,-93 ,-97 ,-95 ,-87 ,-85 ,-69 ,-30 ,-79 ,-63 ,-90 ,-93 ,-88 ,-91 ,-89 ,-95 ,-102 ,-107 ,-97 ,-102 ,-106 ,-85 ,-85 ,-91 ,-96 ,-93 ,-101 ,-109 ,-111 ,-110 ,-108 ,-111 ,-109 ,-106 ,-106 ,-97 ,-107 ,-106 ,-109 ,-111 ,-104 ,-102 ,-111 ,-110 ,-110 ,-110 ,-105 ,-104 ,-109 ,-104 ,-106 ,-109 ,-106 ,-113 ,-106 ,-107 ,-106 ,-101
Mar Thu 31 00:13:50 2016,  , -108 ,-108 ,-101 ,-96 ,-98 ,-103 ,-103 ,-106 ,-104 ,-104 ,-107 ,-99 ,-96 ,-103 ,-105 ,-104 ,-104 ,-106 ,-106 ,-109 ,-102 ,-108 ,-106 ,-109 ,-105 ,-110 ,-106 ,-112 ,-102 ,-106 ,-108 ,-103 ,-109 ,-107 ,-107 ,-104 ,-107 ,-107 ,-109 ,-107 ,-109 ,-111 ,-107 ,-101 ,-96 ,-101 ,-97 ,-96 ,-97 ,-105 ,-100 ,-104 ,-101 ,-100 ,-97 ,-93 ,-94 ,-93 ,-90 ,-90 ,-68 ,-30 ,-79 ,-61 ,-89 ,-93 ,-93 ,-91 ,-92 ,-95 ,-104 ,-108 ,-99 ,-98 ,-105 ,-86 ,-86 ,-91 ,-91 ,-90 ,-101 ,-105 ,-106 ,-107 ,-109 ,-104 ,-106 ,-112 ,-109 ,-98 ,-111 ,-104 ,-107 ,-110 ,-108 ,-102 ,-112 ,-107 ,-112 ,-109 ,-110 ,-104 ,-104 ,-105 ,-107 ,-108 ,-107 ,-108 ,-102 ,-106 ,-109 ,-102
Mar Thu 31 00:13:52 2016,  , -109 ,-106 ,-98 ,-101 ,-105 ,-107 ,-102 ,-104 ,-102 ,-101 ,-106 ,-97 ,-101 ,-102 ,-109 ,-107 ,-101 ,-103 ,-106 ,-107 ,-106 ,-110 ,-106 ,-109 ,-106 ,-110 ,-112 ,-105 ,-104 ,-107 ,-109 ,-107 ,-106 ,-104 ,-102 ,-104 ,-108 ,-110 ,-109 ,-104 ,-105 ,-109 ,-107 ,-104 ,-97 ,-96 ,-100 ,-98 ,-94 ,-104 ,-107 ,-109 ,-101 ,-107 ,-102 ,-91 ,-96 ,-92 ,-85 ,-85 ,-72 ,-30 ,-76 ,-60 ,-87 ,-95 ,-93 ,-91 ,-92 ,-93 ,-101 ,-104 ,-104 ,-104 ,-105 ,-86 ,-85 ,-94 ,-96 ,-92 ,-101 ,-102 ,-110 ,-106 ,-105 ,-108 ,-107 ,-107 ,-110 ,-98 ,-104 ,-98 ,-107 ,-108 ,-109 ,-101 ,-110 ,-103 ,-110 ,-106 ,-107 ,-106 ,-108 ,-111 ,-106 ,-108 ,-107 ,-107 ,-107 ,-109 ,-106 ,-99
Mar Thu 31 00:13:53 2016,  , -102 ,-104 ,-100 ,-101 ,-100 ,-111 ,-108 ,-102 ,-104 ,-108 ,-101 ,-99 ,-100 ,-102 ,-101 ,-101 ,-105 ,-106 ,-107 ,-104 ,-103 ,-108 ,-103 ,-106 ,-109 ,-107 ,-107 ,-111 ,-101 ,-104 ,-112 ,-102 ,-105 ,-108 ,-101 ,-106 ,-103 ,-103 ,-110 ,-105 ,-108 ,-112 ,-107 ,-100 ,-99 ,-99 ,-95 ,-93 ,-96 ,-106 ,-101 ,-103 ,-103 ,-100 ,-104 ,-96 ,-94 ,-90 ,-85 ,-90 ,-70 ,-30 ,-75 ,-60 ,-90 ,-93 ,-91 ,-94 ,-92 ,-95 ,-101 ,-105 ,-100 ,-102 ,-102 ,-86 ,-88 ,-91 ,-93 ,-92 ,-96 ,-104 ,-112 ,-111 ,-107 ,-108 ,-106 ,-113 ,-112 ,-97 ,-108 ,-99 ,-110 ,-108 ,-106 ,-97 ,-112 ,-105 ,-115 ,-111 ,-103 ,-108 ,-102 ,-106 ,-107 ,-105 ,-109 ,-112 ,-104 ,-103 ,-106 ,-105
Mar Thu 31 00:13:54 2016,  , -107 ,-106 ,-102 ,-96 ,-97 ,-109 ,-105 ,-104 ,-100 ,-104 ,-103 ,-96 ,-99 ,-102 ,-108 ,-108 ,-102 ,-110 ,-109 ,-110 ,-107 ,-111 ,-107 ,-104 ,-112 ,-109 ,-107 ,-110 ,-104 ,-107 ,-105 ,-103 ,-107 ,-106 ,-103 ,-110 ,-106 ,-108 ,-110 ,-102 ,-107 ,-104 ,-107 ,-104 ,-97 ,-98 ,-98 ,-96 ,-96 ,-103 ,-107 ,-105 ,-96 ,-106 ,-98 ,-94 ,-96 ,-92 ,-90 ,-85 ,-70 ,-30 ,-78 ,-61 ,-92 ,-92 ,-93 ,-89 ,-87 ,-95 ,-105 ,-103 ,-100 ,-105 ,-102 ,-85 ,-83 ,-91 ,-96 ,-95 ,-101 ,-104 ,-114 ,-108 ,-106 ,-104 ,-108 ,-111 ,-107 ,-97 ,-110 ,-105 ,-104 ,-108 ,-111 ,-99 ,-107 ,-109 ,-114 ,-112 ,-107 ,-105 ,-104 ,-108 ,-108 ,-102 ,-103 ,-109 ,-104 ,-108 ,-107 ,-105
Mar Thu 31 00:13:56 2016,  , -107 ,-109 ,-102 ,-98 ,-101 ,-107 ,-102 ,-102 ,-101 ,-105 ,-102 ,-99 ,-97 ,-101 ,-103 ,-104 ,-100 ,-106 ,-108 ,-108 ,-100 ,-103 ,-103 ,-107 ,-109 ,-112 ,-111 ,-108 ,-97 ,-107 ,-108 ,-99 ,-109 ,-111 ,-107 ,-108 ,-110 ,-103 ,-107 ,-104 ,-108 ,-107 ,-105 ,-103 ,-96 ,-99 ,-98 ,-93 ,-96 ,-108 ,-102 ,-105 ,-101 ,-103 ,-101 ,-94 ,-99 ,-90 ,-90 ,-90 ,-70 ,-30 ,-75 ,-60 ,-92 ,-93 ,-88 ,-92 ,-89 ,-96 ,-101 ,-100 ,-96 ,-106 ,-103 ,-88 ,-88 ,-94 ,-96 ,-90 ,-99 ,-104 ,-111 ,-108 ,-109 ,-109 ,-111 ,-110 ,-105 ,-97 ,-106 ,-101 ,-107 ,-108 ,-104 ,-100 ,-107 ,-103 ,-115 ,-110 ,-111 ,-108 ,-102 ,-105 ,-103 ,-107 ,-108 ,-112 ,-108 ,-102 ,-102 ,-100
Mar Thu 31 00:13:57 2016,  , -107 ,-106 ,-102 ,-99 ,-97 ,-105 ,-107 ,-107 ,-103 ,-104 ,-99 ,-94 ,-104 ,-105 ,-108 ,-100 ,-108 ,-105 ,-109 ,-109 ,-104 ,-111 ,-110 ,-107 ,-107 ,-111 ,-106 ,-110 ,-101 ,-103 ,-111 ,-104 ,-109 ,-103 ,-105 ,-108 ,-106 ,-104 ,-106 ,-107 ,-107 ,-108 ,-106 ,-96 ,-99 ,-99 ,-97 ,-98 ,-94 ,-103 ,-101 ,-107 ,-104 ,-103 ,-101 ,-93 ,-99 ,-93 ,-85 ,-88 ,-71 ,-30 ,-78 ,-63 ,-87 ,-92 ,-88 ,-91 ,-89 ,-96 ,-104 ,-103 ,-100 ,-104 ,-103 ,-85 ,-86 ,-93 ,-93 ,-95 ,-98 ,-108 ,-112 ,-105 ,-108 ,-104 ,-108 ,-108 ,-105 ,-97 ,-104 ,-101 ,-111 ,-105 ,-109 ,-103 ,-108 ,-106 ,-111 ,-107 ,-106 ,-108 ,-101 ,-108 ,-109 ,-106 ,-109 ,-112 ,-107 ,-101 ,-101 ,-103
Mar Thu 31 00:13:58 2016,  , -106 ,-109 ,-99 ,-98 ,-101 ,-107 ,-107 ,-108 ,-105 ,-101 ,-103 ,-96 ,-97 ,-99 ,-106 ,-105 ,-105 ,-103 ,-103 ,-106 ,-100 ,-108 ,-103 ,-104 ,-112 ,-108 ,-108 ,-109 ,-102 ,-103 ,-111 ,-99 ,-104 ,-109 ,-105 ,-108 ,-106 ,-111 ,-109 ,-105 ,-105 ,-107 ,-103 ,-98 ,-97 ,-98 ,-95 ,-96 ,-96 ,-106 ,-103 ,-105 ,-100 ,-106 ,-98 ,-94 ,-99 ,-93 ,-88 ,-88 ,-71 ,-30 ,-75 ,-62 ,-90 ,-95 ,-91 ,-94 ,-90 ,-98 ,-102 ,-103 ,-104 ,-101 ,-107 ,-85 ,-83 ,-94 ,-94 ,-92 ,-101 ,-109 ,-111 ,-108 ,-103 ,-109 ,-106 ,-109 ,-105 ,-100 ,-106 ,-102 ,-106 ,-108 ,-107 ,-100 ,-107 ,-108 ,-109 ,-107 ,-106 ,-105 ,-109 ,-111 ,-102 ,-109 ,-106 ,-114 ,-104 ,-104 ,-103 ,-103
Mar Thu 31 00:14:00 2016,  , -103 ,-104 ,-99 ,-101 ,-102 ,-105 ,-100 ,-101 ,-100 ,-105 ,-102 ,-96 ,-97 ,-100 ,-101 ,-101 ,-104 ,-104 ,-109 ,-107 ,-107 ,-103 ,-104 ,-111 ,-105 ,-107 ,-108 ,-105 ,-101 ,-103 ,-109 ,-106 ,-103 ,-106 ,-104 ,-112 ,-107 ,-107 ,-110 ,-107 ,-106 ,-105 ,-105 ,-100 ,-94 ,-99 ,-95 ,-96 ,-99 ,-103 ,-107 ,-107 ,-97 ,-104 ,-100 ,-94 ,-99 ,-92 ,-88 ,-90 ,-70 ,-30 ,-79 ,-62 ,-92 ,-90 ,-93 ,-92 ,-90 ,-95 ,-99 ,-108 ,-97 ,-104 ,-101 ,-85 ,-85 ,-91 ,-94 ,-95 ,-101 ,-104 ,-114 ,-106 ,-106 ,-105 ,-113 ,-111 ,-105 ,-98 ,-104 ,-102 ,-110 ,-108 ,-111 ,-98 ,-110 ,-104 ,-115 ,-110 ,-111 ,-101 ,-108 ,-111 ,-106 ,-101 ,-103 ,-109 ,-106 ,-105 ,-107 ,-103
Mar Thu 31 00:14:01 2016,  , -103 ,-108 ,-103 ,-96 ,-105 ,-107 ,-100 ,-102 ,-106 ,-102 ,-105 ,-96 ,-100 ,-102 ,-105 ,-102 ,-101 ,-107 ,-106 ,-110 ,-105 ,-107 ,-107 ,-104 ,-106 ,-110 ,-106 ,-109 ,-98 ,-104 ,-109 ,-99 ,-111 ,-104 ,-103 ,-109 ,-102 ,-104 ,-108 ,-106 ,-112 ,-106 ,-104 ,-101 ,-99 ,-98 ,-100 ,-93 ,-96 ,-104 ,-101 ,-106 ,-104 ,-107 ,-98 ,-96 ,-99 ,-90 ,-85 ,-90 ,-71 ,-30 ,-77 ,-63 ,-89 ,-92 ,-88 ,-94 ,-90 ,-98 ,-104 ,-100 ,-104 ,-102 ,-101 ,-85 ,-88 ,-91 ,-96 ,-93 ,-98 ,-109 ,-109 ,-107 ,-106 ,-112 ,-113 ,-105 ,-105 ,-97 ,-112 ,-101 ,-106 ,-105 ,-110 ,-100 ,-107 ,-103 ,-107 ,-109 ,-108 ,-104 ,-109 ,-112 ,-103 ,-108 ,-106 ,-107 ,-104 ,-108 ,-105 ,-105
Mar Thu 31 00:14:02 2016,  , -109 ,-103 ,-102 ,-99 ,-103 ,-106 ,-107 ,-101 ,-106 ,-100 ,-100 ,-96 ,-104 ,-102 ,-103 ,-104 ,-102 ,-103 ,-105 ,-105 ,-107 ,-109 ,-109 ,-105 ,-105 ,-110 ,-111 ,-107 ,-103 ,-107 ,-105 ,-102 ,-103 ,-107 ,-102 ,-111 ,-109 ,-111 ,-109 ,-108 ,-108 ,-108 ,-110 ,-101 ,-99 ,-96 ,-98 ,-98 ,-96 ,-104 ,-104 ,-106 ,-101 ,-106 ,-105 ,-94 ,-94 ,-90 ,-90 ,-87 ,-70 ,-30 ,-76 ,-60 ,-92 ,-95 ,-91 ,-92 ,-87 ,-93 ,-103 ,-106 ,-100 ,-98 ,-105 ,-88 ,-83 ,-91 ,-96 ,-93 ,-98 ,-104 ,-111 ,-107 ,-110 ,-110 ,-113 ,-108 ,-108 ,-100 ,-109 ,-103 ,-107 ,-110 ,-111 ,-96 ,-114 ,-107 ,-112 ,-112 ,-105 ,-106 ,-102 ,-110 ,-109 ,-102 ,-106 ,-108 ,-103 ,-105 ,-107 ,-103
Mar Thu 31 00:14:04 2016,  , -110 ,-106 ,-98 ,-99 ,-101 ,-103 ,-106 ,-102 ,-101 ,-106 ,-104 ,-97 ,-102 ,-101 ,-106 ,-101 ,-104 ,-104 ,-110 ,-104 ,-106 ,-109 ,-106 ,-105 ,-107 ,-113 ,-110 ,-108 ,-100 ,-105 ,-105 ,-104 ,-111 ,-107 ,-104 ,-108 ,-108 ,-108 ,-103 ,-110 ,-106 ,-111 ,-108 ,-104 ,-96 ,-96 ,-95 ,-98 ,-99 ,-108 ,-104 ,-102 ,-100 ,-99 ,-99 ,-96 ,-96 ,-93 ,-88 ,-87 ,-70 ,-30 ,-77 ,-63 ,-87 ,-93 ,-93 ,-89 ,-90 ,-95 ,-101 ,-108 ,-104 ,-98 ,-104 ,-85 ,-83 ,-91 ,-94 ,-95 ,-99 ,-101 ,-114 ,-110 ,-105 ,-109 ,-109 ,-113 ,-106 ,-97 ,-109 ,-103 ,-106 ,-110 ,-106 ,-100 ,-112 ,-108 ,-111 ,-108 ,-111 ,-107 ,-108 ,-108 ,-104 ,-104 ,-103 ,-109 ,-101 ,-103 ,-106 ,-104
Mar Thu 31 00:14:05 2016,  , -104 ,-103 ,-103 ,-99 ,-102 ,-104 ,-100 ,-105 ,-107 ,-102 ,-106 ,-94 ,-100 ,-105 ,-107 ,-103 ,-103 ,-102 ,-104 ,-103 ,-104 ,-104 ,-107 ,-109 ,-108 ,-105 ,-108 ,-105 ,-99 ,-111 ,-109 ,-103 ,-109 ,-111 ,-108 ,-111 ,-107 ,-106 ,-102 ,-109 ,-106 ,-112 ,-107 ,-98 ,-94 ,-98 ,-100 ,-93 ,-94 ,-108 ,-99 ,-109 ,-100 ,-101 ,-101 ,-96 ,-99 ,-93 ,-85 ,-85 ,-71 ,-30 ,-77 ,-61 ,-92 ,-93 ,-91 ,-92 ,-89 ,-96 ,-101 ,-104 ,-100 ,-105 ,-106 ,-83 ,-83 ,-96 ,-94 ,-93 ,-96 ,-107 ,-106 ,-104 ,-110 ,-109 ,-109 ,-109 ,-112 ,-100 ,-104 ,-102 ,-107 ,-107 ,-108 ,-98 ,-114 ,-103 ,-111 ,-106 ,-107 ,-100 ,-103 ,-108 ,-108 ,-101 ,-111 ,-109 ,-108 ,-102 ,-104 ,-98
Mar Thu 31 00:14:07 2016,  , -110 ,-104 ,-100 ,-101 ,-101 ,-107 ,-105 ,-104 ,-104 ,-102 ,-105 ,-94 ,-104 ,-97 ,-105 ,-107 ,-107 ,-106 ,-107 ,-104 ,-101 ,-110 ,-105 ,-108 ,-109 ,-113 ,-109 ,-109 ,-103 ,-111 ,-109 ,-107 ,-109 ,-107 ,-104 ,-111 ,-110 ,-111 ,-107 ,-110 ,-105 ,-108 ,-107 ,-97 ,-99 ,-96 ,-98 ,-93 ,-97 ,-105 ,-105 ,-101 ,-98 ,-101 ,-103 ,-91 ,-97 ,-90 ,-90 ,-85 ,-71 ,-30 ,-77 ,-63 ,-92 ,-93 ,-90 ,-94 ,-92 ,-93 ,-105 ,-108 ,-103 ,-104 ,-104 ,-86 ,-86 ,-91 ,-91 ,-92 ,-99 ,-107 ,-110 ,-106 ,-108 ,-108 ,-107 ,-113 ,-107 ,-97 ,-106 ,-103 ,-104 ,-107 ,-108 ,-99 ,-112 ,-110 ,-112 ,-111 ,-108 ,-105 ,-105 ,-106 ,-106 ,-103 ,-106 ,-114 ,-102 ,-105 ,-103 ,-103
Mar Thu 31 00:14:08 2016,  , -103 ,-105 ,-101 ,-96 ,-101 ,-107 ,-100 ,-105 ,-103 ,-108 ,-104 ,-97 ,-96 ,-99 ,-104 ,-105 ,-103 ,-109 ,-103 ,-107 ,-101 ,-107 ,-104 ,-106 ,-107 ,-106 ,-109 ,-113 ,-104 ,-109 ,-107 ,-105 ,-110 ,-106 ,-102 ,-110 ,-102 ,-103 ,-105 ,-108 ,-111 ,-108 ,-105 ,-102 ,-96 ,-98 ,-97 ,-95 ,-99 ,-105 ,-100 ,-108 ,-99 ,-104 ,-104 ,-91 ,-96 ,-90 ,-87 ,-90 ,-72 ,-30 ,-75 ,-63 ,-92 ,-90 ,-90 ,-91 ,-87 ,-95 ,-102 ,-106 ,-98 ,-101 ,-103 ,-88 ,-88 ,-91 ,-91 ,-92 ,-96 ,-107 ,-113 ,-105 ,-102 ,-104 ,-109 ,-111 ,-111 ,-100 ,-112 ,-103 ,-107 ,-112 ,-106 ,-102 ,-107 ,-110 ,-111 ,-109 ,-107 ,-104 ,-101 ,-106 ,-109 ,-104 ,-107 ,-110 ,-108 ,-107 ,-101 ,-103
Mar Thu 31 00:14:09 2016,  , -107 ,-102 ,-102 ,-98 ,-99 ,-104 ,-100 ,-102 ,-100 ,-103 ,-107 ,-94 ,-104 ,-101 ,-106 ,-106 ,-101 ,-102 ,-103 ,-103 ,-104 ,-106 ,-104 ,-108 ,-106 ,-109 ,-108 ,-107 ,-104 ,-107 ,-107 ,-103 ,-105 ,-105 ,-105 ,-108 ,-110 ,-108 ,-106 ,-106 ,-104 ,-106 ,-109 ,-96 ,-94 ,-98 ,-98 ,-96 ,-97 ,-103 ,-104 ,-105 ,-103 ,-99 ,-101 ,-94 ,-97 ,-92 ,-87 ,-90 ,-70 ,-30 ,-75 ,-63 ,-89 ,-95 ,-93 ,-91 ,-90 ,-93 ,-104 ,-102 ,-97 ,-99 ,-104 ,-86 ,-86 ,-94 ,-93 ,-92 ,-99 ,-103 ,-107 ,-108 ,-103 ,-107 ,-108 ,-107 ,-107 ,-97 ,-104 ,-98 ,-110 ,-111 ,-110 ,-98 ,-113 ,-107 ,-111 ,-107 ,-106 ,-104 ,-103 ,-105 ,-109 ,-101 ,-109 ,-110 ,-100 ,-107 ,-105 ,-104
Mar Thu 31 00:14:11 2016,  , -106 ,-106 ,-105 ,-99 ,-104 ,-110 ,-107 ,-106 ,-105 ,-101 ,-99 ,-97 ,-99 ,-97 ,-108 ,-108 ,-103 ,-108 ,-102 ,-110 ,-106 ,-110 ,-107 ,-110 ,-105 ,-105 ,-107 ,-113 ,-97 ,-108 ,-107 ,-103 ,-107 ,-105 ,-102 ,-110 ,-106 ,-106 ,-109 ,-106 ,-107 ,-110 ,-103 ,-98 ,-96 ,-98 ,-95 ,-93 ,-99 ,-103 ,-107 ,-106 ,-102 ,-104 ,-98 ,-91 ,-94 ,-92 ,-85 ,-90 ,-71 ,-30 ,-76 ,-59 ,-89 ,-93 ,-91 ,-94 ,-89 ,-93 ,-105 ,-100 ,-97 ,-98 ,-102 ,-88 ,-88 ,-91 ,-91 ,-95 ,-101 ,-107 ,-107 ,-110 ,-108 ,-107 ,-106 ,-106 ,-113 ,-100 ,-106 ,-106 ,-107 ,-108 ,-105 ,-98 ,-106 ,-111 ,-113 ,-108 ,-110 ,-105 ,-102 ,-112 ,-108 ,-109 ,-109 ,-112 ,-100 ,-106 ,-108 ,-104
Mar Thu 31 00:14:12 2016,  , -109 ,-110 ,-102 ,-99 ,-101 ,-106 ,-101 ,-108 ,-102 ,-103 ,-103 ,-94 ,-103 ,-101 ,-101 ,-101 ,-104 ,-106 ,-107 ,-111 ,-103 ,-108 ,-105 ,-107 ,-112 ,-112 ,-104 ,-107 ,-104 ,-107 ,-106 ,-101 ,-105 ,-107 ,-106 ,-108 ,-102 ,-103 ,-107 ,-109 ,-108 ,-111 ,-110 ,-98 ,-99 ,-99 ,-100 ,-93 ,-97 ,-101 ,-104 ,-101 ,-100 ,-107 ,-100 ,-93 ,-97 ,-92 ,-87 ,-88 ,-68 ,-30 ,-77 ,-61 ,-87 ,-90 ,-90 ,-91 ,-90 ,-93 ,-105 ,-105 ,-97 ,-105 ,-101 ,-88 ,-86 ,-96 ,-96 ,-95 ,-101 ,-108 ,-107 ,-104 ,-103 ,-112 ,-107 ,-106 ,-113 ,-100 ,-104 ,-98 ,-111 ,-105 ,-109 ,-100 ,-112 ,-105 ,-111 ,-105 ,-109 ,-101 ,-103 ,-107 ,-110 ,-105 ,-107 ,-109 ,-104 ,-108 ,-102 ,-103
Mar Thu 31 00:14:13 2016,  , -106 ,-106 ,-102 ,-96 ,-103 ,-108 ,-102 ,-106 ,-104 ,-107 ,-106 ,-94 ,-104 ,-105 ,-104 ,-104 ,-103 ,-109 ,-106 ,-107 ,-99 ,-106 ,-109 ,-111 ,-109 ,-108 ,-112 ,-111 ,-97 ,-107 ,-111 ,-103 ,-106 ,-109 ,-109 ,-112 ,-103 ,-104 ,-108 ,-107 ,-104 ,-106 ,-108 ,-104 ,-97 ,-98 ,-100 ,-96 ,-97 ,-105 ,-103 ,-107 ,-103 ,-105 ,-102 ,-91 ,-99 ,-90 ,-90 ,-90 ,-72 ,-30 ,-76 ,-61 ,-87 ,-92 ,-93 ,-89 ,-90 ,-95 ,-102 ,-107 ,-100 ,-106 ,-103 ,-88 ,-86 ,-93 ,-96 ,-92 ,-98 ,-102 ,-107 ,-105 ,-110 ,-108 ,-107 ,-105 ,-110 ,-100 ,-109 ,-104 ,-107 ,-110 ,-105 ,-104 ,-114 ,-107 ,-114 ,-107 ,-103 ,-108 ,-105 ,-107 ,-102 ,-107 ,-108 ,-107 ,-104 ,-109 ,-101 ,-102
Mar Thu 31 00:14:15 2016,  , -107 ,-109 ,-102 ,-99 ,-100 ,-103 ,-104 ,-104 ,-103 ,-107 ,-103 ,-94 ,-99 ,-98 ,-103 ,-101 ,-104 ,-104 ,-104 ,-110 ,-106 ,-104 ,-111 ,-108 ,-106 ,-111 ,-112 ,-111 ,-98 ,-104 ,-112 ,-102 ,-106 ,-108 ,-106 ,-107 ,-107 ,-107 ,-108 ,-110 ,-108 ,-105 ,-108 ,-100 ,-94 ,-101 ,-100 ,-95 ,-97 ,-102 ,-100 ,-102 ,-101 ,-103 ,-100 ,-93 ,-99 ,-92 ,-88 ,-87 ,-71 ,-30 ,-75 ,-60 ,-90 ,-92 ,-88 ,-91 ,-87 ,-95 ,-102 ,-108 ,-104 ,-99 ,-107 ,-85 ,-83 ,-96 ,-94 ,-95 ,-99 ,-108 ,-113 ,-104 ,-106 ,-112 ,-109 ,-108 ,-113 ,-100 ,-106 ,-101 ,-106 ,-105 ,-104 ,-101 ,-112 ,-111 ,-107 ,-108 ,-104 ,-104 ,-108 ,-104 ,-104 ,-101 ,-103 ,-107 ,-103 ,-105 ,-106 ,-98
Mar Thu 31 00:14:16 2016,  , -110 ,-105 ,-100 ,-101 ,-105 ,-106 ,-103 ,-104 ,-106 ,-105 ,-103 ,-97 ,-98 ,-105 ,-102 ,-104 ,-101 ,-105 ,-108 ,-109 ,-107 ,-107 ,-103 ,-109 ,-105 ,-112 ,-110 ,-108 ,-101 ,-106 ,-105 ,-106 ,-108 ,-105 ,-103 ,-104 ,-107 ,-104 ,-108 ,-106 ,-110 ,-105 ,-108 ,-98 ,-99 ,-99 ,-97 ,-93 ,-94 ,-101 ,-103 ,-105 ,-102 ,-100 ,-101 ,-94 ,-94 ,-93 ,-88 ,-88 ,-69 ,-30 ,-78 ,-59 ,-92 ,-92 ,-88 ,-89 ,-87 ,-93 ,-98 ,-100 ,-96 ,-104 ,-100 ,-86 ,-85 ,-96 ,-96 ,-90 ,-98 ,-101 ,-110 ,-109 ,-105 ,-104 ,-110 ,-111 ,-111 ,-100 ,-106 ,-103 ,-105 ,-108 ,-107 ,-102 ,-107 ,-110 ,-111 ,-105 ,-108 ,-103 ,-105 ,-110 ,-106 ,-105 ,-107 ,-110 ,-108 ,-109 ,-101 ,-98
Mar Thu 31 00:14:17 2016,  , -104 ,-106 ,-98 ,-99 ,-101 ,-111 ,-104 ,-102 ,-103 ,-104 ,-101 ,-99 ,-100 ,-99 ,-104 ,-101 ,-103 ,-104 ,-104 ,-107 ,-105 ,-110 ,-110 ,-108 ,-106 ,-111 ,-107 ,-108 ,-104 ,-107 ,-112 ,-101 ,-103 ,-110 ,-108 ,-106 ,-107 ,-107 ,-104 ,-109 ,-105 ,-110 ,-110 ,-99 ,-97 ,-96 ,-97 ,-93 ,-99 ,-103 ,-99 ,-106 ,-98 ,-106 ,-102 ,-93 ,-94 ,-92 ,-90 ,-87 ,-68 ,-30 ,-77 ,-61 ,-92 ,-93 ,-91 ,-92 ,-89 ,-96 ,-99 ,-104 ,-100 ,-105 ,-102 ,-86 ,-86 ,-91 ,-91 ,-92 ,-96 ,-102 ,-112 ,-107 ,-106 ,-107 ,-105 ,-108 ,-108 ,-95 ,-108 ,-104 ,-111 ,-112 ,-112 ,-103 ,-112 ,-110 ,-115 ,-105 ,-103 ,-104 ,-108 ,-105 ,-106 ,-101 ,-108 ,-113 ,-103 ,-106 ,-108 ,-99
Mar Thu 31 00:14:19 2016,  , -108 ,-105 ,-105 ,-101 ,-100 ,-110 ,-101 ,-108 ,-103 ,-105 ,-107 ,-97 ,-96 ,-105 ,-106 ,-105 ,-108 ,-109 ,-104 ,-109 ,-100 ,-105 ,-107 ,-112 ,-109 ,-105 ,-107 ,-110 ,-101 ,-106 ,-105 ,-103 ,-107 ,-106 ,-105 ,-110 ,-106 ,-111 ,-104 ,-110 ,-112 ,-104 ,-104 ,-102 ,-97 ,-99 ,-97 ,-93 ,-96 ,-105 ,-107 ,-102 ,-96 ,-104 ,-101 ,-94 ,-96 ,-90 ,-88 ,-90 ,-68 ,-30 ,-77 ,-60 ,-89 ,-90 ,-90 ,-94 ,-87 ,-95 ,-101 ,-100 ,-100 ,-99 ,-102 ,-83 ,-86 ,-91 ,-94 ,-90 ,-98 ,-105 ,-107 ,-108 ,-107 ,-109 ,-109 ,-106 ,-109 ,-97 ,-106 ,-104 ,-103 ,-108 ,-109 ,-98 ,-110 ,-104 ,-111 ,-109 ,-110 ,-104 ,-107 ,-104 ,-106 ,-105 ,-109 ,-111 ,-100 ,-106 ,-105 ,-104
