-103.00,-102.00,-104.00,-99.00,-105.00,-100.00,-99.00,-103.00,-102.00,-102.00,-100.00,-97.00,-102.00,-101.00,-101.00,-99.00,-101.00,-99.00,-100.00,-99.00,-100.00,-102.00,-105.00,-103.00,-102.00,-97.00,-103.00,-102.00,-103.00,-102.00,-105.00,-100.00,-102.00,-104.00,-104.00,-102.00,-103.00,-107.00,-105.00,-108.00,-103.00,-100.00,-108.00,-102.00,-106.00,-103.00,-108.00,-105.00,-105.00,-103.00,-106.00,-103.00,-102.00,-105.00,-106.00,-102.00,-108.00,-104.00,-105.00,-108.00,-104.00,-105.00,-107.00,-104.00,-104.00,-103.00,-87.00,-94.00,-93.00,-106.00,-104.00,-103.00,-106.00,-102.00,-105.00,-103.00,-102.00,-103.00,-102.00,-101.00,-104.00,-98.00,-92.00,-90.00,-88.00,-103.00,-104.00,-106.00,-103.00,-104.00,-102.00,-100.00,-102.00,-106.00,-104.00,-102.00,-103.00,-102.00,-101.00,-97.00,-100.00,-101.00,-103.00,-100.00,-100.00,-103.00,-101.00,-103.00,-101.00,-104.00,-103.00,-102.00
-103.00,-102.00,-104.00,-104.00,-102.00,-103.00,-98.00,-99.00,-101.00,-103.00,-99.00,-100.00,-104.00,-100.00,-101.00,-102.00,-101.00,-102.00,-100.00,-101.00,-101.00,-104.00,-101.00,-102.00,-104.00,-103.00,-103.00,-104.00,-103.00,-103.00,-104.00,-103.00,-105.00,-105.00,-110.00,-105.00,-108.00,-107.00,-104.00,-105.00,-104.00,-105.00,-104.00,-106.00,-107.00,-109.00,-105.00,-103.00,-106.00,-107.00,-105.00,-107.00,-103.00,-108.00,-107.00,-102.00,-106.00,-103.00,-105.00,-107.00,-104.00,-103.00,-106.00,-103.00,-104.00,-105.00,-97.00,-98.00,-98.00,-105.00,-105.00,-104.00,-108.00,-102.00,-103.00,-101.00,-104.00,-101.00,-104.00,-104.00,-101.00,-99.00,-94.00,-92.00,-100.00,-104.00,-100.00,-103.00,-103.00,-105.00,-107.00,-102.00,-104.00,-105.00,-104.00,-102.00,-102.00,-99.00,-101.00,-103.00,-101.00,-103.00,-102.00,-102.00,-102.00,-105.00,-105.00,-101.00,-101.00,-100.00,-101.00,-105.00
-101.00,-99.00,-101.00,-101.00,-99.00,-100.00,-102.00,-100.00,-98.00,-97.00,-101.00,-100.00,-99.00,-99.00,-98.00,-101.00,-98.00,-100.00,-99.00,-98.00,-100.00,-103.00,-103.00,-102.00,-102.00,-100.00,-104.00,-103.00,-104.00,-105.00,-106.00,-102.00,-103.00,-109.00,-104.00,-107.00,-104.00,-109.00,-108.00,-106.00,-105.00,-105.00,-103.00,-104.00,-106.00,-108.00,-110.00,-106.00,-105.00,-104.00,-108.00,-104.00,-106.00,-106.00,-108.00,-106.00,-107.00,-107.00,-109.00,-109.00,-108.00,-105.00,-106.00,-105.00,-106.00,-104.00,-107.00,-105.00,-104.00,-107.00,-105.00,-104.00,-104.00,-106.00,-104.00,-108.00,-103.00,-104.00,-101.00,-105.00,-105.00,-99.00,-105.00,-92.00,-103.00,-101.00,-101.00,-103.00,-100.00,-105.00,-103.00,-103.00,-110.00,-103.00,-106.00,-102.00,-101.00,-101.00,-105.00,-99.00,-100.00,-102.00,-102.00,-104.00,-104.00,-100.00,-103.00,-105.00,-100.00,-103.00,-101.00,-103.00
-100.00,-102.00,-100.00,-101.00,-100.00,-101.00,-102.00,-101.00,-102.00,-100.00,-99.00,-98.00,-104.00,-102.00,-103.00,-102.00,-99.00,-104.00,-105.00,-102.00,-103.00,-100.00,-98.00,-96.00,-105.00,-103.00,-103.00,-104.00,-108.00,-105.00,-106.00,-100.00,-101.00,-105.00,-103.00,-108.00,-106.00,-104.00,-106.00,-102.00,-107.00,-104.00,-107.00,-107.00,-105.00,-105.00,-105.00,-105.00,-110.00,-105.00,-106.00,-102.00,-105.00,-109.00,-105.00,-112.00,-105.00,-106.00,-103.00,-111.00,-108.00,-103.00,-108.00,-102.00,-105.00,-100.00,-70.00,-103.00,-102.00,-105.00,-106.00,-101.00,-105.00,-104.00,-105.00,-107.00,-101.00,-102.00,-107.00,-107.00,-102.00,-106.00,-105.00,-103.00,-104.00,-102.00,-102.00,-105.00,-104.00,-107.00,-106.00,-106.00,-103.00,-104.00,-102.00,-105.00,-103.00,-104.00,-103.00,-104.00,-106.00,-104.00,-103.00,-106.00,-104.00,-106.00,-103.00,-105.00,-101.00,-102.00,-102.00,-107.00
-100.00,-105.00,-103.00,-106.00,-106.00,-106.00,-104.00,-108.00,-106.00,-110.00,-109.00,-107.00,-107.00,-107.00,-107.00,-107.00,-106.00,-105.00,-109.00,-108.00,-105.00,-107.00,-105.00,-108.00,-90.00,-108.00,-108.00,-106.00,-110.00,-110.00,-105.00,-109.00,-107.00,-106.00,-108.00,-111.00,-111.00,-106.00,-107.00,-106.00,-105.00,-109.00,-109.00,-107.00,-107.00,-111.00,-108.00,-108.00,-111.00,-110.00,-110.00,-108.00,-110.00,-111.00,-102.00,-106.00,-107.00,-107.00,-109.00,-109.00,-108.00,-111.00,-107.00,-108.00,-107.00,-109.00,-108.00,-107.00,-108.00,-108.00,-101.00,-101.00,-106.00,-105.00,-105.00,-108.00,-109.00,-107.00,-108.00,-107.00,-103.00,-110.00,-110.00,-107.00,-108.00,-90.00,-106.00,-82.00,-95.00,-89.00,-104.00,-104.00,-110.00,-106.00,-112.00,-108.00,-111.00,-112.00,-106.00,-105.00,-108.00,-105.00,-106.00,-107.00,-110.00,-108.00,-105.00,-111.00,-105.00,-110.00,-111.00,-106.00
-101.00,-101.00,-103.00,-105.00,-108.00,-107.00,-102.00,-102.00,-100.00,-106.00,-104.00,-101.00,-106.00,-102.00,-102.00,-105.00,-101.00,-101.00,-102.00,-107.00,-103.00,-106.00,-103.00,-102.00,-89.00,-101.00,-107.00,-104.00,-102.00,-106.00,-108.00,-105.00,-104.00,-103.00,-106.00,-105.00,-110.00,-105.00,-105.00,-105.00,-102.00,-102.00,-105.00,-104.00,-102.00,-107.00,-106.00,-103.00,-106.00,-105.00,-105.00,-106.00,-105.00,-107.00,-102.00,-103.00,-107.00,-108.00,-107.00,-106.00,-104.00,-107.00,-105.00,-106.00,-107.00,-108.00,-110.00,-103.00,-106.00,-106.00,-87.00,-100.00,-107.00,-103.00,-104.00,-106.00,-106.00,-107.00,-103.00,-107.00,-105.00,-109.00,-113.00,-106.00,-106.00,-91.00,-102.00,-81.00,-105.00,-107.00,-102.00,-105.00,-106.00,-104.00,-109.00,-106.00,-105.00,-103.00,-109.00,-106.00,-105.00,-108.00,-105.00,-107.00,-105.00,-107.00,-102.00,-102.00,-106.00,-107.00,-108.00,-106.00
-103.00,-102.00,-102.00,-102.00,-102.00,-103.00,-101.00,-102.00,-101.00,-101.00,-103.00,-102.00,-99.00,-102.00,-101.00,-100.00,-100.00,-102.00,-101.00,-101.00,-101.00,-100.00,-102.00,-100.00,-96.00,-103.00,-93.00,-95.00,-101.00,-104.00,-105.00,-103.00,-104.00,-103.00,-105.00,-104.00,-106.00,-105.00,-106.00,-107.00,-104.00,-104.00,-105.00,-104.00,-104.00,-107.00,-105.00,-105.00,-107.00,-105.00,-110.00,-106.00,-108.00,-107.00,-103.00,-105.00,-107.00,-106.00,-105.00,-106.00,-106.00,-105.00,-107.00,-106.00,-110.00,-106.00,-105.00,-106.00,-107.00,-108.00,-88.00,-97.00,-107.00,-109.00,-105.00,-107.00,-106.00,-105.00,-103.00,-110.00,-109.00,-105.00,-107.00,-105.00,-105.00,-91.00,-102.00,-82.00,-104.00,-93.00,-101.00,-104.00,-101.00,-102.00,-104.00,-101.00,-104.00,-102.00,-103.00,-103.00,-102.00,-99.00,-100.00,-105.00,-99.00,-103.00,-102.00,-102.00,-99.00,-101.00,-102.00,-102.00
-101.00,-101.00,-102.00,-99.00,-101.00,-102.00,-104.00,-101.00,-100.00,-101.00,-102.00,-102.00,-100.00,-101.00,-100.00,-102.00,-104.00,-99.00,-102.00,-100.00,-99.00,-101.00,-99.00,-99.00,-96.00,-91.00,-90.00,-100.00,-100.00,-100.00,-100.00,-101.00,-100.00,-100.00,-98.00,-102.00,-102.00,-100.00,-101.00,-97.00,-101.00,-97.00,-100.00,-97.00,-100.00,-99.00,-101.00,-102.00,-100.00,-99.00,-100.00,-101.00,-100.00,-98.00,-98.00,-99.00,-102.00,-102.00,-100.00,-101.00,-98.00,-100.00,-103.00,-103.00,-100.00,-103.00,-99.00,-102.00,-101.00,-102.00,-93.00,-94.00,-101.00,-101.00,-100.00,-103.00,-102.00,-102.00,-103.00,-105.00,-101.00,-101.00,-103.00,-104.00,-101.00,-89.00,-103.00,-83.00,-101.00,-97.00,-103.00,-105.00,-102.00,-105.00,-105.00,-106.00,-107.00,-105.00,-109.00,-106.00,-104.00,-105.00,-106.00,-108.00,-103.00,-107.00,-108.00,-105.00,-101.00,-104.00,-106.00,-107.00
-100.00,-100.00,-101.00,-102.00,-102.00,-99.00,-104.00,-100.00,-103.00,-105.00,-105.00,-99.00,-100.00,-101.00,-103.00,-101.00,-101.00,-102.00,-101.00,-103.00,-102.00,-101.00,-104.00,-104.00,-87.00,-110.00,-104.00,-103.00,-105.00,-105.00,-103.00,-102.00,-104.00,-105.00,-106.00,-103.00,-104.00,-103.00,-104.00,-100.00,-101.00,-100.00,-105.00,-102.00,-106.00,-103.00,-101.00,-103.00,-102.00,-103.00,-103.00,-105.00,-99.00,-103.00,-102.00,-102.00,-103.00,-103.00,-107.00,-103.00,-101.00,-102.00,-101.00,-102.00,-101.00,-101.00,-95.00,-89.00,-92.00,-104.00,-102.00,-99.00,-104.00,-102.00,-104.00,-105.00,-101.00,-98.00,-100.00,-105.00,-104.00,-96.00,-101.00,-97.00,-97.00,-105.00,-103.00,-97.00,-106.00,-106.00,-106.00,-103.00,-105.00,-105.00,-106.00,-106.00,-104.00,-108.00,-104.00,-104.00,-107.00,-106.00,-102.00,-104.00,-104.00,-105.00,-106.00,-107.00,-104.00,-103.00,-107.00,-107.00
-105.00,-106.00,-105.00,-100.00,-101.00,-100.00,-103.00,-102.00,-101.00,-103.00,-100.00,-102.00,-98.00,-98.00,-99.00,-99.00,-100.00,-100.00,-100.00,-99.00,-100.00,-102.00,-91.00,-101.00,-104.00,-104.00,-100.00,-101.00,-102.00,-97.00,-103.00,-102.00,-99.00,-100.00,-103.00,-101.00,-103.00,-100.00,-105.00,-100.00,-101.00,-98.00,-101.00,-101.00,-103.00,-101.00,-103.00,-102.00,-104.00,-102.00,-101.00,-99.00,-103.00,-104.00,-102.00,-102.00,-101.00,-102.00,-99.00,-100.00,-101.00,-99.00,-99.00,-100.00,-102.00,-99.00,-99.00,-87.00,-81.00,-102.00,-102.00,-103.00,-101.00,-102.00,-103.00,-103.00,-102.00,-103.00,-101.00,-102.00,-103.00,-96.00,-94.00,-95.00,-90.00,-100.00,-100.00,-101.00,-105.00,-103.00,-103.00,-102.00,-104.00,-104.00,-106.00,-106.00,-103.00,-106.00,-106.00,-104.00,-105.00,-105.00,-104.00,-106.00,-107.00,-109.00,-104.00,-102.00,-108.00,-106.00,-103.00,-104.00
-104.00,-103.00,-104.00,-105.00,-102.00,-105.00,-102.00,-102.00,-100.00,-101.00,-102.00,-104.00,-101.00,-104.00,-104.00,-103.00,-105.00,-101.00,-103.00,-105.00,-104.00,-105.00,-98.00,-106.00,-104.00,-104.00,-100.00,-107.00,-104.00,-106.00,-105.00,-105.00,-106.00,-106.00,-106.00,-105.00,-108.00,-104.00,-105.00,-106.00,-102.00,-107.00,-107.00,-104.00,-103.00,-104.00,-104.00,-107.00,-107.00,-108.00,-112.00,-104.00,-106.00,-107.00,-106.00,-107.00,-108.00,-109.00,-107.00,-108.00,-104.00,-108.00,-107.00,-107.00,-105.00,-109.00,-85.00,-83.00,-84.00,-106.00,-105.00,-105.00,-106.00,-106.00,-108.00,-108.00,-106.00,-106.00,-109.00,-106.00,-109.00,-100.00,-99.00,-99.00,-102.00,-106.00,-105.00,-105.00,-106.00,-108.00,-103.00,-106.00,-107.00,-105.00,-105.00,-104.00,-110.00,-102.00,-107.00,-103.00,-103.00,-103.00,-102.00,-105.00,-107.00,-107.00,-106.00,-108.00,-102.00,-106.00,-104.00,-105.00
-103.00,-99.00,-104.00,-101.00,-102.00,-102.00,-105.00,-100.00,-102.00,-102.00,-103.00,-104.00,-99.00,-104.00,-105.00,-101.00,-105.00,-101.00,-106.00,-102.00,-106.00,-104.00,-109.00,-102.00,-86.00,-102.00,-102.00,-102.00,-105.00,-107.00,-106.00,-106.00,-106.00,-108.00,-104.00,-105.00,-107.00,-109.00,-106.00,-109.00,-106.00,-105.00,-104.00,-109.00,-107.00,-106.00,-107.00,-107.00,-103.00,-106.00,-107.00,-108.00,-105.00,-107.00,-113.00,-106.00,-108.00,-108.00,-106.00,-104.00,-107.00,-106.00,-107.00,-106.00,-106.00,-108.00,-84.00,-81.00,-81.00,-106.00,-103.00,-108.00,-107.00,-107.00,-107.00,-105.00,-105.00,-105.00,-105.00,-102.00,-102.00,-101.00,-100.00,-98.00,-102.00,-99.00,-100.00,-104.00,-103.00,-105.00,-104.00,-101.00,-102.00,-104.00,-102.00,-100.00,-102.00,-101.00,-101.00,-101.00,-102.00,-100.00,-100.00,-103.00,-99.00,-101.00,-102.00,-101.00,-101.00,-103.00,-103.00,-101.00
-100.00,-102.00,-102.00,-101.00,-103.00,-102.00,-98.00,-98.00,-99.00,-100.00,-101.00,-100.00,-100.00,-100.00,-99.00,-101.00,-98.00,-100.00,-99.00,-102.00,-98.00,-98.00,-98.00,-105.00,-101.00,-100.00,-103.00,-104.00,-101.00,-103.00,-101.00,-100.00,-106.00,-102.00,-105.00,-106.00,-104.00,-107.00,-107.00,-104.00,-103.00,-105.00,-109.00,-107.00,-106.00,-109.00,-108.00,-105.00,-105.00,-104.00,-106.00,-108.00,-105.00,-107.00,-108.00,-107.00,-107.00,-106.00,-106.00,-110.00,-105.00,-110.00,-103.00,-105.00,-109.00,-108.00,-86.00,-91.00,-91.00,-109.00,-107.00,-105.00,-107.00,-107.00,-106.00,-104.00,-106.00,-104.00,-106.00,-108.00,-107.00,-108.00,-103.00,-101.00,-104.00,-101.00,-102.00,-101.00,-104.00,-102.00,-104.00,-103.00,-103.00,-103.00,-102.00,-102.00,-103.00,-104.00,-101.00,-99.00,-102.00,-99.00,-100.00,-101.00,-101.00,-102.00,-101.00,-99.00,-101.00,-101.00,-102.00,-102.00
-100.00,-100.00,-99.00,-101.00,-99.00,-100.00,-99.00,-98.00,-100.00,-99.00,-97.00,-97.00,-97.00,-98.00,-99.00,-99.00,-98.00,-97.00,-101.00,-102.00,-98.00,-102.00,-98.00,-100.00,-102.00,-100.00,-100.00,-102.00,-103.00,-102.00,-105.00,-107.00,-101.00,-105.00,-104.00,-106.00,-104.00,-106.00,-105.00,-102.00,-105.00,-108.00,-103.00,-104.00,-105.00,-103.00,-107.00,-106.00,-105.00,-106.00,-106.00,-105.00,-107.00,-107.00,-105.00,-108.00,-107.00,-110.00,-103.00,-108.00,-104.00,-109.00,-103.00,-104.00,-107.00,-103.00,-92.00,-89.00,-93.00,-104.00,-106.00,-107.00,-104.00,-108.00,-110.00,-105.00,-105.00,-105.00,-105.00,-105.00,-103.00,-102.00,-100.00,-104.00,-101.00,-102.00,-100.00,-103.00,-102.00,-104.00,-104.00,-103.00,-102.00,-103.00,-100.00,-102.00,-104.00,-101.00,-102.00,-103.00,-101.00,-105.00,-101.00,-102.00,-100.00,-102.00,-101.00,-103.00,-102.00,-103.00,-102.00,-101.00
